Company Name,Sector,Stage,Amount,Location,Founded,Investor,Funding Year,Startup_Age,label,above_threshold
CoinSwitch Kuber,crypto,Series C,1500000.0,Bangalore,2017.0,"Coinbase Ventures, Andreessen Horowitz",2021,4.0,technology,False
Pazcare,insurance,Seed,3500000.0,Bangalore,2020.0,"BEENEXT, 3one4 Capital",2021,1.0,non-technology,False
kWh Bikes,automotive,Seed,2000000.0,Bangalore,2020.0,"Let’s Venture, Better Capital",2021,1.0,non-technology,False
IBSFINtech,information technology & services,Pre-series A,1000000.0,Bangalore,2006.0,Inflection Point Ventures,2021,15.0,technology,False
LeadSquared,computer software,Seed,1000000.0,Bangalore,2011.0,International Finance Corporation,2021,10.0,technology,False
Phool.co,renewables & environment,Seed,1000000.0,Kanpur,2017.0,"Alia Bhatt, IAN Fund, Social Alpha, Draper Richards Kaplan Foundation",2021,4.0,non-technology,False
Twin Health,health,Series C,1500000.0,Chennai,2018.0,"Sequoia Capital India, ICONIQ Capital, Perceptive Advisors",2021,3.0,non-technology,False
Trica,equity management,Seed,3000000.0,Mumbai,2021.0,LetsVenture,2021,0.0,technology,False
mHealth,health,Seed,1000000.0,New Delhi,2020.0,India Accelerator,2021,1.0,non-technology,False
Rebel Foods,cloud kitchen,Series F,1500000.0,Mumbai,2011.0,Qatar Investment Authority,2021,10.0,technology,False
ProfitWheel,marketing & advertising,Seed,3000000.0,Mumbai,2020.0,"Netcore Cloud, Vallabh Bhansali, Jimmy Mahtani",2021,1.0,technology,False
Log 9 Materials,nanotechnology,Seed,2000000.0,Bangalore,2014.0,Petronas Ventures,2021,7.0,technology,False
Chingari,entertainment,Seed,19000000.0,Bangalore,2018.0,Solana,2021,3.0,technology,True
Ishitva,computer software,Pre-series A,1000000.0,Ahmedabad,2018.0,Inflection Point Ventures,2021,3.0,technology,False
Ola Electric,automotive,Seed,1500000.0,Bangalore,2017.0,"Falcon Edge, Softbank",2021,4.0,non-technology,False
leap.club,community,Pre-series A,810000.0,Gurugram,2014.0,"Enzia Ventures, Kunal Shah",2021,7.0,technology,False
F5,retail,Pre-series A,600000.0,New Delhi,2018.0,Auxano Capital,2021,3.0,technology,False
ForeignAdmits,higher education,Seed,400000.0,Bangalore,2018.0,Unicorn India Ventures,2021,3.0,non-technology,False
SALT,financial services,Pre-seed,500000.0,Bangalore,2019.0,"Prashant Pansare, Supermorpheus",2021,2.0,non-technology,False
EarnWealth,financial services,Pre-series A,500000.0,Pune,2014.0,Inflection Point Ventures,2021,7.0,non-technology,False
Visit Health,health,Seed,7500000.0,New Delhi,2015.0,Docprime Technologies,2021,6.0,non-technology,False
Crater.Club,media,Seed,700000.0,Bangalore,2020.0,LC Nueva AIF,2021,1.0,technology,False
NFTically,nft,Seed,1000000.0,Gurugram,2021.0,"Nitish Mittersain, Gaurav Munjal",2021,0.0,technology,False
ReshaMandi,b2b,Series A,30000000.0,Bangalore,2020.0,"9Unicorns, Venture Catalysts, Sandeep Singhal",2021,1.0,non-technology,True
Hubilo,software startup,Series B,1500000.0,Ahmedabad,2020.0,Alkeon Capital,2021,1.0,technology,False
M2P Fintech,financial services,Series C,35000000.0,Chennai,2015.0,Tiger Global,2021,6.0,non-technology,True
Open Financial Technologies,financial services,Series C,90000000.0,Bangalore,2017.0,"Temasek, Google, SBI Investment",2021,4.0,non-technology,True
Niro,financial services,Seed,3500000.0,Bangalore,2021.0,Elevar Equity,2021,0.0,non-technology,False
Wiingy,e-learning,Seed,400000.0,Bangalore,2021.0,Aroa Ventures,2021,0.0,technology,False
CarDekho,automotive,Series E,1500000.0,Jaipur,2008.0,Inflection Point Ventures,2021,13.0,non-technology,False
Melorra,d2c jewellery,Seed,24000000.0,Bangalore,2015.0,"9Unicorns, Symphony International Holdings Limited, Value Quest",2021,6.0,non-technology,True
AnKa SumMor,sales and distribution,Pre-series A,1000000.0,Bangalore,2017.0,Inflection Point Ventures,2021,4.0,non-technology,False
Toch.ai,saas,Series A,11000000.0,Mumbai,2016.0,Inflection Point Ventures,2021,5.0,non-technology,True
Playto Labs,e-learning,Seed,500000.0,Bangalore,2021.0,Inflection Point Ventures,2021,0.0,technology,False
Fraazo,food & beverages,Series B,50000000.0,Mumbai,2020.0,WestBridge Capital,2021,1.0,technology,True
Arcana,information technology & services,Seed,2300000.0,Bangalore,2019.0,"Republic Crypto, Woodstock, DCG, Sahil Lavingia",2021,2.0,technology,False
FloCareer,information services,Series A,5700000.0,Bangalore,2018.0,Data Point Capital,2021,3.0,technology,False
Nap Chief,apparel & fashion,Seed,200000.0,Mumbai,2019.0,Titan Capital,2021,2.0,technology,False
AcknoLedger,crypto,Seed,1500000.0,Mumbai,2021.0,"Momentum 6, Basics Capital, Krypital Capital, Shima Capital, Magnus Capital",2021,0.0,technology,False
ApplicateAI,information technology & services,Series A,30000000.0,Gurugram,2014.0,Inflection Point Ventures,2021,7.0,technology,True
VLCC Health Care,health,Seed,4000000.0,Gurugram,1989.0,Inflection Point Ventures,2021,32.0,non-technology,False
Duroflex,furniture,Seed,60000000.0,Bangalore,1963.0,Norwest Venture Partners,2021,58.0,technology,True
Aviom India,financial services,Series C,8000000.0,Bhilwara,2016.0,Sabre Partners,2021,5.0,non-technology,False
Onato,computer software,Seed,2200000.0,Bangalore,2021.0,"Vertex Ventures, Omnivore",2021,0.0,technology,False
Mestastop Solutions,biotechnology,Seed,100000.0,Bangalore,2018.0,CIIE.CO,2021,3.0,technology,False
SaaS Labs,saas,Series A,17000000.0,Noida,2016.0,"Base 10 Partners, Eight Roads Ventures",2021,5.0,non-technology,True
Devnagri,translation & localization,Seed,600000.0,Noida,2017.0,"enture Catalyst, IPV",2021,4.0,non-technology,False
CRED,finance,Series E,1500000.0,Bangalore,2018.0,"Tiger Global, Falcon Edge",2021,3.0,technology,False
ConveGenius,education management,Pre-seed,5000000.0,Noida,2013.0,"BAce Capital, Heritas Capital, 3Lines Venture Capital",2021,8.0,non-technology,False
Totality,entertainment,Seed,1000000.0,Gurugram,2017.0,"Leo Capital, Mayfield Fund",2021,4.0,technology,False
CredAble,financial services,Series B,30000000.0,Mumbai,2017.0,"Plutus Wealth, Oaks Asset Management",2021,4.0,non-technology,True
MarketWolf,financial services,Seed,5500000.0,Mumbai,2017.0,"Anil Thadani, Ashutosh Sinha, Roy van Leeuwen",2021,4.0,non-technology,False
Wondrlab,marketing & advertising,Pre-series A,7000000.0,Mumbai,2020.0,"Pi Ventures LLP, Tanas Capital, Prodapt Holdings",2021,1.0,technology,False
SUN Mobility,automotive,Seed,50000000.0,Bangalore,2017.0,Vitol,2021,4.0,non-technology,True
Tamasha,entertainment,Pre-series A,3000000.0,Mumbai,2020.0,Chiratae Ventures,2021,1.0,technology,False
Revfin,financial services,Pre-series A,4000000.0,New Delhi,2017.0,"Ruchirans Jaipuria, Rishi Kajaria",2021,4.0,non-technology,False
Yu Foodlabs,food & beverages,Pre-series A,1000000.0,Gurugram,2020.0,"Manish Choksi, Varun Vakil",2021,1.0,technology,False
MergerDomo,investment banking,Seed,500000.0,New Delhi,2018.0,Nadir B Godrej,2021,3.0,non-technology,False
FarMart,farming,Series A,10000000.0,Gurugram,2015.0,Matrix Partners India,2021,6.0,technology,True
Questt,edtech,Series A,6750000.0,Gurugram,2020.0,Celesta Capital,2021,1.0,technology,False
IDfy,information technology & services,Series D,10000000.0,Mumbai,2011.0,"TransUnion, Blume Ventures",2021,10.0,technology,True
ClearDekho,retail,Pre-series A,4000000.0,Ghaziabad,2016.0,Aroa Ventures,2021,5.0,technology,False
BookingJini,hospitality,Pre-series A,1200000.0,Gurugram,2017.0,Mumbai Angels Network,2021,4.0,technology,False
Sourcewiz,information technology & services,Seed,3000000.0,Gurugram,2021.0,"Blume, Alpha Wave Incubation",2021,0.0,technology,False
Tvasta,mechanical or industrial engineering,Seed,400000.0,Chennai,2016.0,Habitat for Humanity International,2021,5.0,non-technology,False
Kafqa Academy,e-learning,Seed,1300000.0,Bangalore,2021.0,"Global Founders Capital, Enzia Ventures, Better Capital",2021,0.0,technology,False
Trell,social commerce,Seed,100000000.0,Bangalore,2016.0,Amazon,2021,5.0,technology,True
Storia,food & beverages,Series A,6000000.0,Mumbai,2016.0,Sixth Sense Ventures,2021,5.0,technology,False
Clear,computer software,Series C,75000000.0,Bangalore,2011.0,"Kora Capital, Stripe, Alua Capital",2021,10.0,technology,True
Groww,finance,Series E,1500000.0,Bangalore,2016.0,Iconiq Growth,2021,5.0,technology,False
The Indus Valley,consumer goods,Seed,1100000.0,Chennai,2016.0,"Rukam Capital, DSG Consumer Partners, The Chennai Angels",2021,5.0,non-technology,False
BharatPe,financial services,Seed,10000000.0,New Delhi,2018.0,MAS Financial Services,2021,3.0,non-technology,True
Teachmint,e-learning,Series B,78000000.0,Bangalore,2020.0,"Rocketship.vc, Vulcan Capital",2021,1.0,technology,True
Porter,logistics & supply chain,Series E,100000000.0,Bangalore,2014.0,"Tiger Global, Vitruvian Partners",2021,7.0,technology,True
O4S,information technology & services,Series A,6000000.0,Gurugram,2017.0,"Think Investments, Venture Highway",2021,4.0,technology,False
Wobb,marketing,Pre-seed,200000.0,Gurugram,2020.0,"Alok Kohli, Sanjeev Bhargava",2021,1.0,technology,False
BASIC Home Loan,financial services,Series A,3500000.0,Gurugram,2020.0,"Venture Catalysts, Gruhas Proptech",2021,1.0,non-technology,False
Siply,financial services,Pre-series A,3200000.0,Bangalore,2020.0,"LetsVenture, AngelList India, Founder's Room Circle",2021,1.0,non-technology,False
BankSathi,financial services,Seed,500000.0,New Delhi,2020.0,"Dinesh Godara, Anuj Ahuja, Aditya",2021,1.0,non-technology,False
Gramophone,agritech,Seed,10000000.0,Indore,2016.0,Z3Partners,2021,5.0,technology,True
Healofy,femtech,Series B,6000000.0,Bangalore,2016.0,"Celesta Capital, Omidyar Network India",2021,5.0,technology,False
E42,computer software,Series A,5400000.0,Pune,2012.0,Pavestone Ventures,2021,9.0,technology,False
Spottabl,human resources,Seed,400000.0,Bangalore,2017.0,"LetsVenture, Paradigm Shift VC, Binny Bansal",2021,4.0,non-technology,False
DeHaat,information technology & services,Series D,115000000.0,Gurugram,2012.0,"Sofina, Lightrock India, Temasek",2021,9.0,technology,True
Shumee,retail,Seed,1000000.0,Bangalore,2014.0,Dia Mirza,2021,7.0,technology,False
Zolve,financial services,Series A,40000000.0,Bangalore,2020.0,DST Global,2021,1.0,non-technology,True
Instoried,computer software,Seed,8000000.0,Bangalore,2018.0,"Pritt Investment Partners, 9Unicorns",2021,3.0,technology,False
SportZchain,sports,Pre-seed,400000.0,Mumbai,2021.0,"Darq Capital, Jagadeesh Atukuri",2021,0.0,non-technology,False
Hypto,tech startup,Seed,3000000.0,Chennai,2018.0,Stellaris Venture Partners,2021,3.0,technology,False
CHUPPS,foootwear,Pre-series A,1100000.0,Mumbai,2016.0,Venture Catalysts,2021,5.0,technology,False
Zenduty,computer software,Pre-series A,1900000.0,Bangalore,2019.0,StartupXseed Ventures,2021,2.0,technology,False
R for Rabbit,consumer goods,Seed,5000000.0,Ahmedabad,2014.0,Xponentia Capital Partners,2021,7.0,non-technology,False
Acko,insurance,Series D,1500000.0,Bangalore,2016.0,"General Atlantic, Multiples",2021,5.0,non-technology,False
LoveLocal,retail,Pre-series B,18000000.0,Mumbai,2015.0,Vulcan Capital,2021,6.0,technology,True
SupplyNote,food & beverages,Pre-series A,1200000.0,Noida,2015.0,Venture Catalysts,2021,6.0,technology,False
Vakilsearch,legal services,Seed,10000000.0,Chennai,2010.0,InCorp India,2021,11.0,non-technology,True
Cloudphysician,hospital & health care,Pre-series A,4000000.0,Bangalore,2017.0,Elevar Equity,2021,4.0,technology,False
Wiggles.in,veterinary,Pre-series A,5500000.0,Pune,2018.0,Anthill Ventures,2021,3.0,technology,False
Avanti Finance,financial services,Series A2,15000000.0,Bangalore,2017.0,"Oikocredit, Nomura, The Bill & Melinda Gates Foundation",2021,4.0,non-technology,True
Vanity Wagon,consumer goods,Pre-series A,700000.0,New Delhi,2018.0,Inflection Point Ventures,2021,3.0,non-technology,False
Purplle,e-commerce,Seed,70000000.0,Mumbai,2012.0,Kedaara,2021,9.0,technology,True
Wallmantra,arts & crafts,Seed,1000000.0,Noida,2013.0,Velocity,2021,8.0,technology,False
MFine,hospital & health care,Series C,48000000.0,Bangalore,2017.0,"Moore Strategic Ventures, BEENEXT",2021,4.0,technology,True
Aquatein,food & beverages,Seed,1000000.0,Mumbai,2019.0,Eaglewings Ventures,2021,2.0,technology,False
Mentza,e-learning,Seed,400000.0,Mumbai,2020.0,Inflection Point Ventures,2021,1.0,technology,False
ConnectedH,hospital & health care,Seed,2300000.0,Gurugram,2018.0,"Kalaari Capital, Incubate Fund India",2021,3.0,technology,False
CredAvenue,fintech,Series A,90000000.0,Chennai,2017.0,"Sequoia Capital, Lightspeed, TVS Capital Funds",2021,4.0,technology,True
Vedantu,e-learning,Series E,100000000.0,Bangalore,2011.0,ABC World Asia,2021,10.0,technology,True
Exotel,telecommunications,Series C,35000000.0,Bangalore,2011.0,"IIFL AMC, Sistema Asia Fund, CX Partners, Singularity Growth Opportunities Fund",2021,10.0,technology,True
Fantasy Akhada,sports,Series A,2000000.0,Gurugram,2020.0,Prime Securities Limited,2021,1.0,non-technology,False
PumPumPum,automotive,Seed,1000000.0,Gurugram,2018.0,LC Nueva AIF,2021,3.0,non-technology,False
Cusmat,computer software,Pre-series A,100000.0,Hyderabad,2016.0,We Founder Circle,2021,5.0,technology,False
Homeville,information technology & services,Seed,7000000.0,Mumbai,2017.0,"9Unicorns, Varanium NexGen Fund",2021,4.0,technology,False
Coinshift,blockchain,Seed,2500000.0,Chandigarh,2021.0,"Sequoia Capital, Sandeep Nailwal",2021,0.0,technology,False
Strip Finance,financial services,Seed,400000.0,Hyderabad,2021.0,"Old Fashion Research, Nothing Research, Tenzor capital",2021,0.0,non-technology,False
Ola Electric,automotive,Seed,1500000.0,Bangalore,2017.0,"Falcon Edge, Softbank",2021,4.0,non-technology,False
Kolo,construction,Pre-seed,550000.0,Bangalore,2020.0,Better Capital,2021,1.0,non-technology,False
Chqbook,fintech,Pre-series B,5000000.0,Gurugram,2017.0,"Aavishkaar Capital, Rajiv Dadlani Group",2021,4.0,technology,False
My3DSelfie,arts & crafts,Pre-series A,1000000.0,Guwahati,2016.0,"NEVF, AccelNest",2021,5.0,technology,False
EV Plugs,information technology & services,Seed,150000.0,Gurugram,2021.0,Inflection Point Ventures,2021,0.0,technology,False
Rulezero,financial services,Seed,2500000.0,Bangalore,2019.0,The Treasury,2021,2.0,non-technology,False
CredRight,financial services,Seed,2700000.0,Hyderabad,2016.0,"9Unicorns, Spearhead Capital, Venture Catalysts",2021,5.0,non-technology,False
Karbon Card,fintech,Pre-series A,12000000.0,Bangalore,2019.0,"Ramp, Rainfall Ventures, Roka Works, Y Combinator",2021,2.0,technology,True
Auntie Fung,food & beverages,Seed,400000.0,Bangalore,2015.0,India Angel Network,2021,6.0,technology,False
ePayLater,financial services,Series B,10000000.0,Mumbai,2015.0,"Responsibility, Blue Ashva Capital, Pravega Ventures",2021,6.0,non-technology,True
Fittr,health,Series A,11000000.0,Pune,2016.0,"Dream Capital, Elysian Park Ventures",2021,5.0,non-technology,True
Medikabazaar,healthtech,Series C,75000000.0,Mumbai,2014.0,"CDC Group, Creaegis",2021,7.0,technology,True
Nimble Growth Organics,farming,Seed,1000000.0,Bangalore,2016.0,Inflection Point Ventures,2021,5.0,technology,False
Delhivery,logistics & supply chain,Seed,1500000.0,Gurugram,2011.0,"Lee Fixel’s venture capital firm, Addition",2021,10.0,technology,False
Akudo,financial services,Seed,4200000.0,Bangalore,2020.0,"Y Combinator, JAFCO Asia, Incubate Fund India, marquee angels",2021,1.0,non-technology,False
Sanctum Wealth,investment management,Seed,10000000.0,Mumbai,2016.0,The Xander Group,2021,5.0,non-technology,True
88academics,education,Pre-series A,3000000.0,New Delhi,2018.0,Aarin Capital,2021,3.0,non-technology,False
Upgame,sports,Seed,1000000.0,Gurugram,2017.0,"James Milner, Adam Lallana",2021,4.0,non-technology,False
Sanfe,health,Series A,1000000.0,New Delhi,2018.0,"LetsVenture, Ajay Garg, Tarun Sharma",2021,3.0,non-technology,False
PredictiVu,management consulting,Pre-seed,1500000.0,Gurugram,2020.0,Kunal Sarkar,2021,1.0,non-technology,False
Sterling Accuris Wellness,hospital & health care,Seed,30000000.0,Ahmedabad,2016.0,Morgan Stanley Private Equity Asia,2021,5.0,technology,True
Bijnis,b2b startup,Series B,30000000.0,New Delhi,2015.0,Westbridge Capital,2021,6.0,technology,True
Capital Float,financial services,Seed,50000000.0,Bangalore,2013.0,Lightrock India,2021,8.0,non-technology,True
Manch Technologies,information technology & services,Pre-series A,1000000.0,Bangalore,2017.0,Bharat Inclusion,2021,4.0,technology,False
Sochcast,audio experience,Seed,1000000.0,,2020.0,$Undisclosed,2021,1.0,technology,False
Glamyo Health,hospital & health care,Series A,3000000.0,New Delhi,2019.0,Ananta Capital,2021,2.0,technology,False
CashBook,fintech,Seed,2300000.0,Gurugram,2020.0,"JAM, Better Tomorrow Ventures",2021,1.0,technology,False
The Money Club,financial services,Pre-series A,1700000.0,Noida,2016.0,"SOSV, Venture Catalysts",2021,5.0,non-technology,False
SuperZop,retail,Series A,4000000.0,Mumbai,2016.0,Incofin’s India Progress Fund,2021,5.0,technology,False
Zypp Electric,logistics & supply chain,Series A,7000000.0,Gurugram,2017.0,"9Unicorns, Anthill Ventures",2021,4.0,technology,False
Alpha Coach,professional training & coaching,Seed,1200000.0,Mumbai,2021.0,Jani Ventures INC,2021,0.0,technology,False
VRO Hospitality,hospitality,Series A,3000000.0,Bangalore,2018.0,CreedCap Asia Advisors,2021,3.0,technology,False
byteXL,e-learning,Seed,200000.0,Hyderabad,2019.0,Joseph Joy,2021,2.0,technology,False
Leena AI,computer software,Series B,30000000.0,Gurugram,2015.0,Bessemer Venture Partners,2021,6.0,technology,True
Klub,financial services,Debt,2000000.0,Bangalore,2019.0,Trifecta Capital,2021,2.0,non-technology,False
Bluepad,online media,Pre-seed,200000.0,Bangalore,2020.0,"Titan Capital, AngelList's syndicate",2021,1.0,technology,False
FloBiz,information technology & services,Series B,31000000.0,Bangalore,2019.0,Sequoia Capital India,2021,2.0,technology,True
Tummoc,mobility,Seed,540000.0,Bangalore,2016.0,"Vineet Singh, Krishna D, Deependra Bisht, Alan Aim",2021,5.0,technology,False
Design Cafe,design,Seed,25000000.0,Bangalore,2015.0,"Westbridge Capital, Sixth Sense Ventures",2021,6.0,non-technology,True
PayCardo,financial services,Pre-seed,1000000.0,Pune,2021.0,MaGEHold,2021,0.0,non-technology,False
Aerchain,computer software,Pre-series A,3000000.0,Bangalore,2019.0,"Season Two Ventures, IndiaMart",2021,2.0,technology,False
Expertrons,e-learning,Seed,1000000.0,Mumbai,2019.0,"Kunal Shah, Anant Maheshwari",2021,2.0,technology,False
CuriousJr,e-learning,Seed,1000000.0,Gurugram,2020.0,"WaterBridge Ventures, Enzia Ventures",2021,1.0,technology,False
Wow! Momo,food & beverages,Series C,15000000.0,Kolkata,2008.0,Tree Line Investment Management,2021,13.0,technology,True
Supertails,consumer services,Seed,700000.0,Bangalore,2021.0,Alteria Capital,2021,0.0,non-technology,False
LifeCell,biotechnology,Seed,30000000.0,Chennai,2004.0,Orbimed Asia Partners,2021,17.0,technology,True
ZestMoney,financial services,Series C,50000000.0,Bangalore,2015.0,Zip Co,2021,6.0,non-technology,True
FrontRow,e-learning,Series A,14000000.0,Bangalore,2020.0,"Eight Roads Ventures, GSV",2021,1.0,technology,True
HappyCredit,fintech,Pre-seed,600000.0,Bangalore,2020.0,"Kunal Shah, Krishna Kumar",2021,1.0,technology,False
Endimension,healtcare,Seed,300000.0,Mumbai,2018.0,Inflection Point Ventures,2021,3.0,technology,False
